Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2019-06-25,2019,6,25,Tuesday,25,2019-25,49.61,49.81,48.82,48.89,84281200,47.37,-0.015157596384020589,47.17357142857143,46.96979999999999
2019-06-26,2019,6,26,Wednesday,25,2019-25,49.44,50.25,49.34,49.95,104270000,48.4,0.021629020810481014,47.425714285714285,46.976400000000005
2019-06-27,2019,6,27,Thursday,25,2019-25,50.07,50.39,49.89,49.94,83598800,48.38,-0.0003003061467465873,47.59142857142858,46.9824
2019-06-28,2019,6,28,Friday,25,2019-25,49.67,49.88,49.26,49.48,124442400,47.94,-0.00911186515940754,47.683571428571426,46.9608
2019-07-01,2019,7,1,Monday,26,2019-26,50.79,51.12,50.16,50.39,109012000,48.82,0.018340783000833527,47.800000000000004,46.953399999999995
2019-07-02,2019,7,2,Tuesday,26,2019-26,50.35,50.78,50.34,50.68,67740800,49.11,0.005854428005990897,47.94785714285715,46.9486
2019-07-03,2019,7,3,Wednesday,26,2019-26,50.82,51.11,50.67,51.1,45448000,49.51,0.008286891535544516,48.125,46.9376
2019-07-05,2019,7,5,Friday,26,2019-26,50.84,51.27,50.72,51.06,69062000,49.47,-0.0008804463557934294,48.32357142857143,46.9272
2019-07-08,2019,7,8,Monday,27,2019-27,50.2,50.35,49.6,50.01,101354400,48.45,-0.020614107328363662,48.42928571428571,46.90559999999999
2019-07-09,2019,7,9,Tuesday,27,2019-27,49.8,50.38,49.7,50.31,82312000,48.75,0.006099588371675013,48.47785714285715,46.89459999999999
2019-07-10,2019,7,10,Wednesday,27,2019-27,50.46,50.93,50.39,50.81,71588400,49.23,0.00988864726761185,48.57071428571429,46.891799999999996
2019-07-11,2019,7,11,Thursday,27,2019-27,50.83,51.1,50.43,50.44,80767200,48.87,-0.00728253105381893,48.61071428571429,46.9008
2019-07-12,2019,7,12,Friday,27,2019-27,50.61,51.0,50.55,50.83,70380800,49.25,0.007682848180381674,48.68928571428571,46.869800000000005
2019-07-15,2019,7,15,Monday,28,2019-28,51.02,51.47,51.0,51.3,67789600,49.71,0.009395011254678565,48.80428571428571,46.8546
2019-07-16,2019,7,16,Tuesday,28,2019-28,51.15,51.53,50.88,51.12,67467200,49.54,-0.003459861076033355,48.95928571428572,46.8234
2019-07-17,2019,7,17,Wednesday,28,2019-28,51.01,51.27,50.82,50.84,56430000,49.26,-0.005623504437296423,49.020714285714284,46.8024
2019-07-18,2019,7,18,Thursday,28,2019-28,51.0,51.47,50.92,51.42,74162400,49.82,0.011359559086783655,49.123571428571424,46.81980000000001
2019-07-19,2019,7,19,Friday,28,2019-28,51.45,51.62,50.59,50.65,83717200,49.07,-0.014927384647381081,49.20428571428572,46.821999999999996
2019-07-22,2019,7,22,Monday,29,2019-29,50.91,51.81,50.9,51.81,89111600,50.19,0.022854019685928817,49.30214285714285,46.85719999999999
2019-07-23,2019,7,23,Tuesday,29,2019-29,52.12,52.23,51.82,52.21,73420800,50.59,0.007817854901725596,49.40785714285714,46.9138
2019-07-24,2019,7,24,Wednesday,29,2019-29,51.92,52.29,51.79,52.17,59966400,50.55,-0.0008141115483638606,49.482142857142854,47.025
2019-07-25,2019,7,25,Thursday,29,2019-29,52.22,52.31,51.68,51.76,55638400,50.15,-0.007907301019766666,49.53071428571429,47.114
2019-07-26,2019,7,26,Friday,29,2019-29,51.87,52.43,51.78,51.94,70475600,50.32,0.003478069169158271,49.66428571428571,47.1954
2019-07-29,2019,7,29,Monday,30,2019-30,52.12,52.66,52.11,52.42,86693600,50.79,0.009338626646955506,49.81,47.2904
2019-07-30,2019,7,30,Tuesday,30,2019-30,52.19,52.54,51.83,52.19,135742800,50.57,-0.0042924134665712765,49.90571428571428,47.3862
2019-07-31,2019,7,31,Wednesday,30,2019-30,54.1,55.34,52.83,53.26,277125600,51.6,0.020404351725506142,50.10071428571428,47.5312
2019-08-01,2019,8,1,Thursday,30,2019-30,53.47,54.51,51.69,52.11,216071600,50.49,-0.021639255410497604,50.18928571428571,47.637
2019-08-02,2019,8,2,Friday,30,2019-30,51.38,51.61,50.41,51.01,163448400,49.42,-0.02115814490997192,50.16857142857143,47.74
2019-08-05,2019,8,5,Monday,31,2019-31,49.5,49.66,48.15,48.33,209572000,46.83,-0.052347600342600886,49.975,47.8062
2019-08-06,2019,8,6,Tuesday,31,2019-31,49.08,49.52,48.51,49.25,143299200,47.72,0.01893009706397053,49.865,47.8936
2019-08-07,2019,8,7,Wednesday,31,2019-31,48.85,49.89,48.46,49.76,133457600,48.21,0.010355453650553459,49.75,47.994400000000006
2019-08-08,2019,8,8,Thursday,31,2019-31,50.05,50.88,49.85,50.86,108038000,49.28,0.022055903597756554,49.765,48.120599999999996
2019-08-09,2019,8,9,Friday,31,2019-31,50.33,50.69,49.82,50.25,98478800,48.87,-0.008240337779144347,49.67071428571429,48.2342
2019-08-12,2019,8,12,Monday,32,2019-32,49.9,50.51,49.79,50.12,89927600,48.75,-0.0025375634956789073,49.53928571428572,48.361000000000004
2019-08-13,2019,8,13,Tuesday,32,2019-32,50.26,53.03,50.12,52.24,188874000,50.81,0.04234838263568652,49.55785714285714,48.537600000000005
2019-08-14,2019,8,14,Wednesday,32,2019-32,50.79,51.61,50.65,50.69,146189600,49.3,-0.029765043673485758,49.497142857142855,48.65339999999999
2019-08-15,2019,8,15,Thursday,32,2019-32,50.87,51.28,49.92,50.44,108909600,49.05,-0.0049815492016003216,49.40642857142858,48.75
2019-08-16,2019,8,16,Friday,32,2019-32,51.07,51.79,50.96,51.62,110481600,50.21,0.02359484407349899,49.364999999999995,48.8568
2019-08-19,2019,8,19,Monday,33,2019-33,52.65,53.18,52.51,52.59,97654400,51.15,0.018644060714243738,49.40642857142858,48.958600000000004
2019-08-20,2019,8,20,Tuesday,33,2019-33,52.72,53.34,52.58,52.59,107537200,51.15,4.758454722408878e-05,49.37428571428571,49.04859999999999
2019-08-21,2019,8,21,Wednesday,33,2019-33,53.25,53.41,52.9,53.16,86141600,51.7,0.010838468441162652,49.46071428571429,49.1388
2019-08-22,2019,8,22,Thursday,33,2019-33,53.3,53.61,52.69,53.12,89014800,51.66,-0.0008462647555887992,49.62071428571429,49.2312
2019-08-23,2019,8,23,Friday,33,2019-33,52.36,53.01,50.25,50.66,187272000,49.27,-0.04622074923084918,49.795,49.275999999999996
2019-08-26,2019,8,26,Monday,34,2019-34,51.47,51.8,51.26,51.62,104174400,50.21,0.018999282842881104,49.972857142857144,49.346399999999996
2019-08-27,2019,8,27,Tuesday,34,2019-34,51.97,52.14,50.88,51.04,103493200,49.64,-0.01128382044324594,50.075,49.3998
2019-08-28,2019,8,28,Wednesday,34,2019-34,51.03,51.43,50.83,51.38,63755200,49.97,0.006710359349221928,50.12428571428571,49.437799999999996
2019-08-29,2019,8,29,Thursday,34,2019-34,52.12,52.33,51.67,52.25,83962000,50.82,0.016931890923741255,50.263571428571424,49.4956
2019-08-30,2019,8,30,Friday,34,2019-34,52.54,52.61,51.8,52.19,84573600,50.75,-0.0012918187862728248,50.40642857142857,49.5444
2019-09-03,2019,9,3,Tuesday,35,2019-35,51.61,51.74,51.06,51.42,80092000,50.02,-0.014563446836744931,50.35,49.5818
2019-09-04,2019,9,4,Wednesday,35,2019-35,52.1,52.37,51.83,52.3,76752400,50.86,0.01696632620778793,50.46142857142858,49.637
2019-09-05,2019,9,5,Thursday,35,2019-35,53.0,53.49,52.88,53.32,95654800,51.86,0.019551552354828194,50.662142857142854,49.726800000000004
2019-09-06,2019,9,6,Friday,35,2019-35,53.51,53.6,53.13,53.31,77449200,51.85,-9.378812901217337e-05,50.77928571428571,49.7958
2019-09-09,2019,9,9,Monday,36,2019-36,53.71,54.11,52.77,53.54,109237600,52.08,0.00426713482245078,50.84571428571428,49.8698
2019-09-10,2019,9,10,Tuesday,36,2019-36,53.47,54.19,52.93,54.17,127111600,52.69,0.011812954172526924,50.955714285714286,49.9648
2019-09-11,2019,9,11,Wednesday,36,2019-36,54.52,55.93,54.43,55.9,177158400,54.37,0.03179520289686244,51.14642857142858,50.0758
2019-09-12,2019,9,12,Thursday,36,2019-36,56.2,56.6,55.72,55.77,128906800,54.24,-0.0022363054446189468,51.330714285714286,50.1784
2019-09-13,2019,9,13,Friday,36,2019-36,55.0,55.2,54.26,54.69,159053200,53.19,-0.019453914834005603,51.61071428571428,50.251999999999995
2019-09-16,2019,9,16,Monday,37,2019-37,54.43,55.03,54.39,54.97,84632400,53.47,0.005257140971933749,51.84357142857142,50.332
2019-09-17,2019,9,17,Tuesday,37,2019-37,54.99,55.21,54.78,55.17,73274800,53.66,0.003638015982813325,52.130714285714284,50.4362
2019-09-18,2019,9,18,Wednesday,37,2019-37,55.26,55.71,54.86,55.69,101360000,54.17,0.00937940090377598,52.43071428571428,50.5446
2019-09-19,2019,9,19,Thursday,37,2019-37,55.5,55.94,55.09,55.24,88242400,53.73,-0.008125221356698464,52.63857142857143,50.6346
2019-09-20,2019,9,20,Friday,37,2019-37,55.35,55.64,54.37,54.43,221652400,52.94,-0.014618012475722475,52.795,50.715999999999994
2019-09-23,2019,9,23,Monday,38,2019-38,54.74,54.96,54.41,54.68,76662000,53.18,0.004546943482378163,53.020714285714284,50.7946
2019-09-24,2019,9,24,Tuesday,38,2019-38,55.26,55.62,54.3,54.42,124763200,52.93,-0.004754893349698253,53.16857142857143,50.858999999999995
2019-09-25,2019,9,25,Wednesday,38,2019-38,54.64,55.38,54.28,55.26,87613600,53.74,0.01538955733680214,53.30285714285714,50.94299999999999
2019-09-26,2019,9,26,Thursday,38,2019-38,55.0,55.24,54.71,54.97,75334000,53.47,-0.005157697539198258,53.41857142857143,51.0272
2019-09-27,2019,9,27,Friday,38,2019-38,55.13,55.24,54.32,54.71,101408000,53.21,-0.004865868096082804,53.49928571428571,51.095
2019-09-30,2019,9,30,Monday,39,2019-39,55.22,56.15,55.2,55.99,103909600,54.46,0.02353517029532126,53.62571428571429,51.2028
2019-10-01,2019,10,1,Tuesday,39,2019-39,56.27,57.06,56.05,56.15,139223200,54.61,0.002768310937356855,53.642857142857146,51.291199999999996
2019-10-02,2019,10,2,Wednesday,39,2019-39,55.76,55.9,54.48,54.74,138449200,53.24,-0.025067946186243306,53.57142857142857,51.3442
2019-10-03,2019,10,3,Thursday,39,2019-39,54.61,55.24,53.78,55.21,114426000,53.69,0.008494813462041728,53.607142857142854,51.407
2019-10-04,2019,10,4,Friday,39,2019-39,56.41,56.87,55.97,56.75,138478800,55.2,0.028031611059380568,53.730714285714285,51.508
2019-10-07,2019,10,7,Monday,40,2019-40,56.57,57.48,56.46,56.76,122306000,55.21,0.00022039278015650865,53.84142857142858,51.6058
2019-10-08,2019,10,8,Tuesday,40,2019-40,56.46,57.01,56.08,56.1,111820000,54.56,-0.011715002131583274,53.86928571428571,51.6812
2019-10-09,2019,10,9,Wednesday,40,2019-40,56.76,56.95,56.41,56.76,74770400,55.2,0.011720054608525876,53.97428571428572,51.7738
2019-10-10,2019,10,10,Thursday,40,2019-40,56.98,57.61,56.83,57.52,113013600,55.95,0.013478363744719113,54.18928571428571,51.8608
2019-10-11,2019,10,11,Friday,40,2019-40,58.24,59.41,58.08,59.05,166795600,57.43,0.02659843146774099,54.49285714285715,51.9996
2019-10-14,2019,10,14,Monday,41,2019-41,58.72,59.53,58.67,58.97,96427600,57.35,-0.0014395560157919318,54.80857142857143,52.15820000000001
2019-10-15,2019,10,15,Tuesday,41,2019-41,59.1,59.41,58.72,58.83,87360000,57.22,-0.0023317259261570467,55.05714285714286,52.36600000000001
2019-10-16,2019,10,16,Wednesday,41,2019-41,58.34,58.81,58.3,58.59,73903200,56.99,-0.004036854784099653,55.308571428571426,52.5514
2019-10-17,2019,10,17,Thursday,41,2019-41,58.77,59.04,58.38,58.82,67585200,57.21,0.0038827208512948186,55.59428571428572,52.731399999999994
2019-10-18,2019,10,18,Friday,41,2019-41,58.65,59.4,58.57,59.1,97433600,57.48,0.004802572610046241,55.81,52.8954
2019-10-21,2019,10,21,Monday,42,2019-42,59.38,60.25,59.33,60.13,87247200,58.48,0.01734261513061086,56.08642857142858,53.087599999999995
2019-10-22,2019,10,22,Tuesday,42,2019-42,60.29,60.55,59.9,59.99,82293600,58.35,-0.002286480807148883,56.451428571428565,53.2796
2019-10-23,2019,10,23,Wednesday,42,2019-42,60.53,60.81,60.31,60.79,75828800,59.13,0.013418910436227893,56.839999999999996,53.446
2019-10-24,2019,10,24,Thursday,42,2019-42,61.13,61.2,60.45,60.9,69275200,59.23,0.0016448068747056954,57.12785714285714,53.6446
2019-10-25,2019,10,25,Friday,42,2019-42,60.79,61.68,60.72,61.65,73477200,59.96,0.012316277523952923,57.46714285714285,53.8628
2019-10-28,2019,10,28,Monday,43,2019-43,61.85,62.31,61.68,62.26,96572800,60.56,0.01001697841479432,57.895714285714284,54.069799999999994
2019-10-29,2019,10,29,Tuesday,43,2019-43,62.24,62.44,60.64,60.82,142839600,59.16,-0.023127916478628663,58.17857142857143,54.23
2019-10-30,2019,10,30,Wednesday,43,2019-43,61.19,61.33,60.3,60.81,124522000,59.15,-0.0001234256697921765,58.40714285714286,54.39
2019-10-31,2019,10,31,Thursday,43,2019-43,61.81,62.29,59.31,62.19,139162000,60.49,0.02260974325388032,58.62571428571429,54.565799999999996
2019-11-01,2019,11,1,Friday,43,2019-43,62.38,63.98,62.29,63.96,151125200,62.2,0.02838085949719371,58.97214285714285,54.7766
2019-11-04,2019,11,4,Monday,44,2019-44,64.33,64.46,63.85,64.38,103272000,62.61,0.006567102339302133,59.357142857142854,55.0434
2019-11-05,2019,11,5,Tuesday,44,2019-44,64.26,64.55,64.08,64.28,79897600,62.52,-0.0014369657035858685,59.75214285714286,55.2896
2019-11-06,2019,11,6,Wednesday,44,2019-44,64.19,64.37,63.84,64.31,75864400,62.55,0.00042783562521120366,60.13357142857143,55.54780000000001
2019-11-07,2019,11,7,Thursday,44,2019-44,64.68,65.09,64.53,64.86,94940400,63.27,0.011541376797610914,60.54714285714285,55.8138
2019-11-08,2019,11,8,Friday,44,2019-44,64.67,65.11,64.21,65.04,69986400,63.44,0.00273645006228862,60.901428571428575,56.0662
2019-11-11,2019,11,11,Monday,45,2019-45,64.57,65.62,64.57,65.55,81821200,63.95,0.007919015377688687,61.30142857142857,56.3302
2019-11-12,2019,11,12,Tuesday,45,2019-45,65.39,65.7,65.23,65.49,87388800,63.89,-0.0009154789680250186,61.64142857142857,56.60759999999999
2019-11-13,2019,11,13,Wednesday,45,2019-45,65.28,66.19,65.27,66.12,102734400,64.5,0.009581629791830082,62.017857142857146,56.8804
2019-11-14,2019,11,14,Thursday,45,2019-45,65.94,66.22,65.53,65.66,89182800,64.05,-0.0069194742443960955,62.31,57.1242
2019-11-15,2019,11,15,Friday,45,2019-45,65.92,66.44,65.75,66.44,100206400,64.81,0.011879622210504204,62.61357142857143,57.3834
2019-11-18,2019,11,18,Monday,46,2019-46,66.45,66.86,66.06,66.78,86703200,65.14,0.0050420213569914996,63.04071428571428,57.6446
2019-11-19,2019,11,19,Tuesday,46,2019-46,66.97,67.0,66.35,66.57,76167200,64.94,-0.0030326642997682285,63.45428571428572,57.8896
2019-11-20,2019,11,20,Wednesday,46,2019-46,66.39,66.52,65.1,65.8,106234400,64.19,-0.01164136790918946,63.71857142857142,58.086000000000006
2019-11-21,2019,11,21,Thursday,46,2019-46,65.92,66.0,65.29,65.5,121395200,63.9,-0.0044833319089591095,63.839999999999996,58.2792
2019-11-22,2019,11,22,Friday,46,2019-46,65.65,65.79,65.21,65.44,65325200,63.84,-0.0008779352939122242,63.92785714285714,58.492200000000004
2019-11-25,2019,11,25,Monday,47,2019-47,65.68,66.61,65.63,66.59,84020400,64.96,0.017533683011532242,64.10214285714287,58.722
2019-11-26,2019,11,26,Tuesday,47,2019-47,66.74,66.79,65.62,66.07,105207600,64.45,-0.007808612422209538,64.23785714285714,58.937799999999996
2019-11-27,2019,11,27,Wednesday,47,2019-47,66.39,67.0,66.33,66.96,65235600,65.32,0.013432189742375034,64.38428571428571,59.1608
2019-11-29,2019,11,29,Friday,47,2019-47,66.65,67.0,66.47,66.81,46617600,65.18,-0.002202719065661163,64.50857142857141,59.38980000000001
2019-12-02,2019,12,2,Monday,48,2019-48,66.82,67.06,65.86,66.04,94487200,64.42,-0.011562324999484952,64.54214285714286,59.619400000000006
2019-12-03,2019,12,3,Tuesday,48,2019-48,64.58,64.88,64.07,64.86,114430400,63.27,-0.017829936486691178,64.49785714285714,59.8212
2019-12-04,2019,12,4,Wednesday,48,2019-48,65.27,65.83,65.17,65.43,67181600,63.83,0.008826370048833354,64.45,60.0392
2019-12-05,2019,12,5,Thursday,48,2019-48,65.95,66.47,65.68,66.39,74424400,64.77,0.014670715813155377,64.50142857142858,60.259800000000006
2019-12-06,2019,12,6,Friday,48,2019-48,66.87,67.75,66.82,67.68,106075600,66.02,0.019316452532184947,64.58785714285715,60.510799999999996
2019-12-09,2019,12,9,Monday,49,2019-49,67.5,67.7,66.23,66.73,128042400,65.1,-0.014000223957358893,64.58500000000001,60.748599999999996
2019-12-10,2019,12,10,Tuesday,49,2019-49,67.15,67.52,66.46,67.12,90420400,65.48,0.005844274035448738,64.62357142857142,60.968999999999994
2019-12-11,2019,12,11,Wednesday,49,2019-49,67.2,67.78,67.12,67.69,78756800,66.04,0.008529799299662466,64.75571428571429,61.1976
2019-12-12,2019,12,12,Thursday,49,2019-49,66.94,68.14,66.83,67.86,137310400,66.2,0.002548018844294342,64.92,61.4568
2019-12-13,2019,12,13,Friday,49,2019-49,67.86,68.82,67.73,68.79,133587600,67.1,0.013593348058164034,65.15285714285714,61.725
2019-12-16,2019,12,16,Monday,50,2019-50,69.25,70.2,69.25,69.96,128186000,68.25,0.017117773790069624,65.38785714285714,61.986000000000004
2019-12-17,2019,12,17,Tuesday,50,2019-50,69.89,70.44,69.7,70.1,114158400,68.39,0.0019652538733307967,65.66928571428572,62.2496
2019-12-18,2019,12,18,Wednesday,50,2019-50,69.95,70.47,69.78,69.93,116028400,68.22,-0.002389357102622558,65.87642857142858,62.522800000000004
2019-12-19,2019,12,19,Thursday,50,2019-50,69.88,70.29,69.74,70.0,98369200,68.29,0.0010011091376707082,66.09857142857143,62.7846
2019-12-20,2019,12,20,Friday,50,2019-50,70.56,70.66,69.64,69.86,275978000,68.15,-0.0020712690846665938,66.365,63.0286
2019-12-23,2019,12,23,Monday,51,2019-51,70.13,71.06,70.09,71.0,98572000,69.26,0.016318398870460937,66.79285714285714,63.26520000000001
2019-12-24,2019,12,24,Tuesday,51,2019-51,71.17,71.22,70.73,71.07,48478800,69.33,0.0009508432124312183,67.18571428571428,63.504799999999996
2019-12-26,2019,12,26,Thursday,51,2019-51,71.21,72.5,71.18,72.48,93121200,70.7,0.019840121317634463,67.60928571428572,63.77440000000001
2019-12-27,2019,12,27,Friday,51,2019-51,72.78,73.49,72.03,72.45,146266000,70.68,-0.0003795115555711437,67.94214285714285,64.0482
2019-12-30,2019,12,30,Monday,52,2019-52,72.36,73.17,71.31,72.88,144114400,71.1,0.005935128434145565,68.37071428571429,64.32600000000001
2019-12-31,2019,12,31,Tuesday,52,2019-52,72.48,73.42,72.38,73.41,100805600,71.62,0.007306539077219343,68.80928571428572,64.6088
2020-01-02,2020,1,2,Thursday,00,2020-00,74.06,75.15,73.8,75.09,135480400,73.25,0.02281626202788911,69.32428571428571,64.9042
2020-01-03,2020,1,3,Friday,00,2020-00,74.29,75.14,74.12,74.36,146322800,72.54,-0.009722113436079316,69.77714285714286,65.18799999999999
2020-01-06,2020,1,6,Monday,01,2020-01,73.45,74.99,73.19,74.95,118387200,73.11,0.007968294687750843,70.20642857142857,65.4676
2020-01-07,2020,1,7,Tuesday,01,2020-01,74.96,75.22,74.37,74.6,108872000,72.77,-0.004702966009461851,70.52928571428572,65.7384
2020-01-08,2020,1,8,Wednesday,01,2020-01,74.29,76.11,74.29,75.8,132079200,73.94,0.01608608460844585,70.92571428571429,66.018
2020-01-09,2020,1,9,Thursday,01,2020-01,76.81,77.61,76.55,77.41,170108400,75.51,0.02124100916693772,71.44642857142857,66.31700000000001
2020-01-10,2020,1,10,Friday,01,2020-01,77.65,78.17,77.06,77.58,140644800,75.68,0.0022607642425822583,71.97428571428573,66.6474
2020-01-13,2020,1,13,Monday,02,2020-02,77.91,79.27,77.79,79.24,121532000,77.3,0.021364298117906966,72.62785714285714,67.0104
2020-01-14,2020,1,14,Tuesday,02,2020-02,79.18,79.39,78.04,78.17,161954400,76.26,-0.013503264854203278,73.12785714285714,67.3258
2020-01-15,2020,1,15,Wednesday,02,2020-02,77.96,78.88,77.39,77.83,121923600,75.93,-0.004285528622066548,73.59928571428573,67.6004
2020-01-16,2020,1,16,Thursday,02,2020-02,78.4,78.93,78.02,78.81,108829200,76.88,0.01252637733630535,74.04071428571429,67.8858
2020-01-17,2020,1,17,Friday,02,2020-02,79.07,79.68,78.75,79.68,137816400,77.73,0.011071003836114146,74.5442857142857,68.19
2020-01-21,2020,1,21,Tuesday,03,2020-03,79.3,79.75,79.0,79.14,110843200,77.2,-0.006776709844750317,74.98,68.483
2020-01-22,2020,1,22,Wednesday,03,2020-03,79.64,80.0,79.33,79.43,101832400,77.48,0.003569289465432668,75.39857142857144,68.7672
2020-01-23,2020,1,23,Thursday,03,2020-03,79.48,79.89,78.91,79.81,104472000,77.85,0.004815912559696711,75.72714285714287,69.0554
2020-01-24,2020,1,24,Friday,03,2020-03,80.06,80.83,79.38,79.58,146537600,77.63,-0.002881695831840503,76.09071428571428,69.329
2020-01-27,2020,1,27,Monday,04,2020-04,77.51,77.94,76.22,77.24,161940000,75.35,-0.029405497905553246,76.25071428571428,69.5582
2020-01-28,2020,1,28,Tuesday,04,2020-04,78.15,79.6,78.05,79.42,162234000,77.48,0.028289452166968543,76.58714285714287,69.8178
2020-01-29,2020,1,29,Wednesday,04,2020-04,81.11,81.96,80.35,81.08,216229200,79.1,0.020932268865294645,76.9557142857143,70.11880000000001
2020-01-30,2020,1,30,Thursday,04,2020-04,80.14,81.02,79.69,80.97,126743200,78.99,-0.001449205049541602,77.20428571428572,70.4024
2020-01-31,2020,1,31,Friday,04,2020-04,80.23,80.67,77.07,77.38,199588400,75.48,-0.044338555016610104,77.19000000000001,70.6092
2020-02-03,2020,2,3,Monday,05,2020-05,76.07,78.37,75.56,77.17,173788400,75.28,-0.0027463933372570137,77.0457142857143,70.816
2020-02-04,2020,2,4,Tuesday,05,2020-05,78.83,79.91,78.41,79.71,136616400,77.76,0.03301352826033788,77.15285714285714,71.0874
2020-02-05,2020,2,5,Wednesday,05,2020-05,80.88,81.19,79.74,80.36,118826800,78.39,0.008154324948539404,77.32857142857142,71.3772
2020-02-06,2020,2,6,Thursday,05,2020-05,80.64,81.31,80.07,81.3,105425600,79.31,0.01169699858039186,77.50214285714286,71.6866
2020-02-07,2020,2,7,Friday,05,2020-05,80.59,80.85,79.5,80.01,117684000,78.23,-0.013592723510282512,77.53785714285713,71.95200000000001
2020-02-10,2020,2,10,Monday,06,2020-06,78.54,80.39,78.46,80.39,109348800,78.61,0.0047496366875106055,77.63857142857144,72.23519999999999
2020-02-11,2020,2,11,Tuesday,06,2020-06,80.9,80.97,79.68,79.9,94323200,78.13,-0.006033313526731421,77.68499999999999,72.4914
2020-02-12,2020,2,12,Wednesday,06,2020-06,80.37,81.81,80.37,81.8,113730400,79.99,0.023748044708612248,77.83785714285715,72.7876
2020-02-13,2020,2,13,Thursday,06,2020-06,81.05,81.56,80.84,81.22,94747600,79.42,-0.007121327737504735,77.96571428571428,73.08760000000001
2020-02-14,2020,2,14,Friday,06,2020-06,81.18,81.5,80.71,81.24,80113600,79.44,0.0002464133172708216,78.25785714285713,73.411
2020-02-18,2020,2,18,Tuesday,07,2020-07,78.84,79.94,78.65,79.75,152531200,77.98,-0.018310674175379016,78.29357142857143,73.694
2020-02-19,2020,2,19,Wednesday,07,2020-07,80.0,81.14,80.0,80.9,93984000,79.11,0.014482858075367755,78.29428571428572,73.9808
2020-02-20,2020,2,20,Thursday,07,2020-07,80.66,81.16,79.55,80.07,100566000,78.3,-0.010259141200520072,78.245,74.2264
2020-02-21,2020,2,21,Friday,07,2020-07,79.65,80.11,77.62,78.26,129554000,76.53,-0.02263490789989464,78.32000000000001,74.455
2020-02-24,2020,2,24,Monday,08,2020-08,74.32,76.04,72.31,74.54,222195200,72.89,-0.047500306312408314,78.14928571428572,74.6032
2020-02-25,2020,2,25,Tuesday,08,2020-08,75.24,75.63,71.53,72.02,230673600,70.42,-0.033872289241368536,77.625,74.6908
2020-02-26,2020,2,26,Wednesday,08,2020-08,71.63,74.47,71.62,73.16,198054800,71.54,0.015863767750739388,77.13571428571427,74.79759999999999
2020-02-27,2020,2,27,Thursday,08,2020-08,70.28,71.5,68.24,68.38,320605600,66.86,-0.06536818641261422,76.24642857142858,74.7928
2020-02-28,2020,2,28,Friday,08,2020-08,64.32,69.6,64.09,68.34,426510000,66.82,-0.0005851204819895539,75.43142857142857,74.7642
2020-03-02,2020,3,2,Monday,09,2020-09,70.57,75.36,69.43,74.7,341397200,73.05,0.09310084087244497,75.03428571428572,74.8574
2020-03-03,2020,3,3,Tuesday,09,2020-09,75.92,76.0,71.45,72.33,319475600,70.73,-0.03175937594849898,74.50571428571428,74.90759999999999
2020-03-04,2020,3,4,Wednesday,09,2020-09,74.11,75.85,73.28,75.68,219178400,74.01,0.046384552412374935,74.07857142857142,75.02199999999999
2020-03-05,2020,3,5,Thursday,09,2020-09,73.88,74.89,72.85,73.23,187572800,71.61,-0.032436965607107404,73.52071428571428,75.09120000000001
2020-03-06,2020,3,6,Friday,09,2020-09,70.5,72.71,70.31,72.26,226176800,70.66,-0.013280006324573601,72.89357142857143,75.1192
2020-03-09,2020,3,9,Monday,10,2020-10,65.94,69.52,65.75,66.54,286744800,65.07,-0.07909223783421437,71.97142857142856,75.034
2020-03-10,2020,3,10,Tuesday,10,2020-10,69.29,71.61,67.34,71.33,285290000,69.75,0.0720218007830451,71.30285714285715,75.015
2020-03-11,2020,3,11,Wednesday,10,2020-10,69.35,70.31,67.96,68.86,255598800,67.33,-0.034730730036152235,70.51928571428572,74.94800000000001
2020-03-12,2020,3,12,Thursday,10,2020-10,63.99,67.5,62.0,62.06,418474000,60.68,-0.09875458983672336,69.38714285714285,74.7396
2020-03-13,2020,3,13,Friday,10,2020-10,66.22,69.98,63.24,69.49,370732000,67.95,0.11980857152143054,69.03428571428572,74.6662
2020-03-16,2020,3,16,Monday,11,2020-11,60.49,64.77,60.0,60.55,322423600,59.21,-0.12864726965212514,68.23357142857142,74.3854
2020-03-17,2020,3,17,Tuesday,11,2020-11,61.88,64.4,59.6,63.22,324056000,61.81,0.04397010096272469,67.53857142857143,74.17080000000001
2020-03-18,2020,3,18,Wednesday,11,2020-11,59.94,62.5,59.28,61.67,300233600,60.3,-0.024479921846722985,67.07000000000001,73.91460000000001
2020-03-19,2020,3,19,Thursday,11,2020-11,61.85,63.21,60.65,61.19,271857200,59.84,-0.007661990306933153,66.57142857142857,73.656
2020-03-20,2020,3,20,Friday,11,2020-11,61.79,62.96,57.0,57.31,401693200,56.04,-0.06348566723818572,65.35642857142857,73.298
2020-03-23,2020,3,23,Monday,12,2020-12,57.02,57.12,53.15,56.09,336752800,54.85,-0.02124399234003782,64.22214285714286,72.8848
2020-03-24,2020,3,24,Tuesday,12,2020-12,59.09,61.92,58.58,61.72,287531200,60.35,0.10032521859807209,63.24642857142857,72.5782
2020-03-25,2020,3,25,Wednesday,12,2020-12,62.69,64.56,61.08,61.38,303602000,60.02,-0.0055086841796875285,62.41857142857142,72.23259999999999
